,name,location
3257,남양주일패점,"경기도 남양주시 경춘로 815 장수돌침대1층(일패동, 장수돌침대)"
3258,남양주장내마을점,경기도 남양주시 평내로 29번안길 21평내동
3259,남양주장현점,경기 남양주시 진접읍 장현로 47번길 6-2
3260,남양주접동마을점,경기도 남양주시 진접읍부마로 200-1
3261,남양주진건용정점,경기 남양주시 진건오남로 105번길14 (오남리)
3262,남양주진벌리점,경기도 남양주시 진접읍 진벌로 75
3263,남양주진접공단점,경기도 남양주시 진벌로 186
3264,남양주진접점,경기 남양주시 진접읍 해밀예당로 51
3265,남양주진접해밀점,"경기도 남양주시 진접읍 해밀예당1로 47,1111상가동 106호(남양휴튼아파트)"
3266,남양주차산점,경기도 남양주시 수레로 1096
3267,남양주창현점,경기도 남양주시 마석중앙로28번길 3원광아파트 A동 105호
3268,남양주청학2호점,경기도 남양주시 별내면 청학로117 (청학리)
3269,남양주퇴계원금호점,"경기도 남양주시 퇴계원면퇴계원로 143 101호, 102호"
3270,남양주화도점,경기도 남양주시 경춘로 1815광장상가 3호
3271,남이천IC점,경기도 이천시 모가면 공원로 216-4
3272,내곡휴게소점,경기도 남양주시 진접읍 금강로 1010-18
3273,내유동점,경기 고양시 덕양구 내유동549-1 1층
3274,내유최고점,경기도 고양시 덕양구 내유동667-8
3275,능곡사랑점,경기도 고양시 덕양구 토당동842번지
3276,능곡점,"경기도 시흥시 승지로 73102,103호"
3277,다보스병원점,경기 용인시 처인구 김량장동18-4
3278,단국대웅비홀점,경기도 용인시 기흥구 마북로247번길 109단국대학교기숙사
3279,단국대행복기숙사점,경기도 용인시 기흥구 마북로247번길 94-22단국대학교기숙사1층
3280,단대곰순이점,"경기도 용인시 수지구 죽전로 150-1101호(죽전동, 단대프라자II)"
3281,대부도2호점,경기도 안산시 단원구 대선로62(대부북동)
3282,대부도북동점,"경기도 안산시 단원구 대부황금로 1098(대부북동, 101, 102호)"
3283,대부도점,경기도 안산시 단원구 대부황금로 13201층
3284,대부도해솔점,"경기도 안산시 단원구 대부황금로 14711,2층 (대부북동)"
3285,대지산점,경기도 용인시 수지구 대지로92  (죽전동)
3286,대화레포츠공원점,경기도 고양시 일산서구 대화로 153(대화동)
3287,대화본점,경기도 고양시 일산서구 대산로226번길 10
3288,대화새말공원점,경기도 고양시 일산서구 일산로636번길 37-33
3289,대화아이파크점,경기도 고양시 일산서구 고양대로255번길 45대화마을9단지 상가동 1층 101호(대화동)
3290,대화역점,경기 고양시 일산서구 대화동킨텍스프라자 102
3291,대화중앙점,경기도 고양시 일산서구 대화동2203 하성프라자 105~106호
3292,덕계신도점,경기도 양주시 평화로1475번길 161-9(덕계동)
3293,덕계현대점,"경기도 양주시 고덕로139번길 361-211층 108호(덕계동, 현대아파트제상가동)"
3294,덕소2호점,경기도 남양주시 와부읍 수레로48
3295,덕소아이비스파점,경기도 남양주시 와부읍 수레로 116번길16
3296,덕소아이비점,경기도 남양주시 와부읍 수레로 9번길13 IVY Tower 106호
3297,덕소주공점,경기도 남양주시 와부읍 덕소로67-23 덕소주공3단지 B상가103호
3298,덕양마상로점,경기도 고양시 덕양구 원당로 79주교동
3299,덕양옥빛15단지점,"경기도 고양시 덕양구 백양로 34, 상가동101호(화정동)"
3300,덕양점 B,"경기 고양시 덕양구 화정동909-3번지 109,110호"
3301,덕양주교점,경기도 고양시 덕양구 호국로789번길 321층(주교동)
3302,덕양화정점,경기도 고양시 덕양구 화정동화중로151번길 3
3303,덕정역점,"경기도 양주시 화합로 1363, 1층 103호덕정동 아트시티"
3304,덕평휴게소점,경기도 이천시 마장면 덕이로 154길 287-76
3305,덕평휴게소하행선점,경기도 이천시 덕이로154번길 287-76
3306,덕풍자이점,경기도 하남시 덕풍공원로 3314 (덕풍동)
3307,덕풍타운점,경기도 하남시 하남대로 855번길 44(덕풍동)
3308,도곡벽산점,"경기도 남양주시 와부읍 덕소로 177 ,상가동102호(벽산아파트)"
3309,도기행복점,경기도 안성시 도구머리2길 24
3310,독정수정로점,경기도 화성시 수정로 114
3311,동국대일산병원점,경기도 고양시 일산동구 동국로 27식사동
3312,동두천거북로점,경기도 동두천시 지행동674-5
3313,동두천경찰서점,경기도 동두천시 상패로 90
3314,동두천교차로점,경기도 동두천시 삼육사로 659(상매동)
3315,동두천도심광장점,경기도 동두천시 중앙로274번길 16(생연동)
3316,동두천법원점,경기도 동두천시 지행동지행로 100 1층
3317,동두천부영점,경기도 동두천시 지행동동두천로 139 상가106
3318,동두천생연점,경기 동두천시 생연동254-3번지
3319,동두천스파월드점,경기도 동두천시 삼육사로 1042(생연동)
3320,동두천시민회관점,경기도 동두천시 벌마들로 23
3321,동두천온천랜드점,경기도 동두천시 장고갯로 159
3322,동두천정장로점,경기도 동두천시 정장로 331층 편의점
3323,동두천정장사거리점,경기도 동두천시 평화로 2422
3324,동두천중앙로점,경기도 동두천시 생연동동두천로 281 101호
3325,동두천중앙점,경기도 동두천시 중앙로 233생연동
3326,동두천지행역점,경기도 동두천시 지행로 59지행동
3327,동두천지행점,경기도 동두천시 중앙로 110-9한스빌딩 105호
3328,동두천지행평화점,"경기도 동두천시 평화로 2305, 104호(지행동, 제이앤제이빌딩)"
3329,동두천평화로점,경기도 동두천시 평화로2313번길 51 (생연동)
3330,동두천현진점,"경기도 동두천시 생연로 8 제상가동제1층 제101호 (지행동, 현진에버빌)"
3331,동백동일하이빌점,경기도 용인시 기흥구 동백중앙로310
3332,동백역점,"경기도 용인시 기흥구 동백3로11번길 17(중동, 원스톤프라자)"
3333,동백제일점,경기도 용인시 기흥구 동백동평촌1로8번길 14
3334,동백포스트점,경기도 용인시 기흥구 동백3로11번길 71층 105호 (중동 포스트타워)
3335,동백한라비발디점,경기도 용인시 기흥구 동백동동백7로 95 104 상가동
3336,동백호수,경기도 용인시 기흥구 평촌2로2
3337,동수원로점,경기도 수원시 권선구 동수원로146번길 233-2(곡반정동)
3338,동아방송대원룸점,경기도 안성시 동아예대길 331층
3339,동아방송예술대점,경기도 안성시 삼죽면 동아예대길47 (동아방송예술대학)
3340,동아승차장점,경기도 안성시 삼죽면 동아예대길47 (동아방송예술대학)
3341,동천유타워점,"경기도 용인시 수지구 신수로 767제비동 1층 103호 (동천동, 분당수지U-TOWER)"
3342,동탄라마다점,경기도 화성시 노작로199 (반송동) 동탄라마다호텔 102013호
3343,동탄리치타워점,"경기도 화성시 동탄기흥로247번길 8109,110호"
3344,동탄마젤란점,"경기도 화성시 노작로 177 마젤란오피스텔118호(반송동, 유진마젤란오피스텔)"
3345,동탄베르디움점,경기도 화성시 동탄면 동탄신리천로1길 74단지내상가 329동 1층 108호(호반베르디움)
3346,동탄부영점,경기도화성시영천동동탄2신도시404-2001
3347,동탄산업단지점,경기도 화성시 동탄면동탄기흥로247번길 20
3348,동탄석우점,경기도 화성시 삼성1로156 석우동
3349,동탄센터점,경기도 화성시 동탄면2택지지구 이주자택지지구 403-130
3350,동탄센트럴점,경기도 화성시 동탄대로시범길 146115호
3351,동탄숲속마을점,경기도 화성시 능동동탄지성로 145 1층 108호
3352,동탄스마트점,경기도 화성시 동탄순환대로 725스마트리움 1층
3353,동탄스위첸점,"경기도 화성시 동탄청계로 303-14상가동 101호 (청계동, KCC스위첸아파트)"
3354,동탄시티점,경기도 화성시 반송동동탄중앙로 220 102호
3355,동탄신안점,"경기도 화성시 동탄면 목리동탄2신도시A-32블럭 101,102호"
3356,동탄신영지웰점,경기도 화성시 동탄반석로 160지하층 B15호
3357,동탄신일해피점,경기도 화성시 동탄공원로 21-41상가동 101~2호
3358,동탄아이파크점,경기도 화성시  동탄 반석로196 반송동
3359,동탄역사점,"경기도 화성시 동탄역로 지하 151지하4층 세븐일레븐(오산동, 동탄역사)"
3360,동탄영천점,경기도 화성시 동탄순환대로 697107호
3361,동탄이지점,"경기도 화성시 동탄순환대로28길17,317동 B108호"
3362,동탄자이점,"경기도 화성시 동탄면 경기동로317번가길16-10, 1층"
3363,동탄제일점,경기도 화성시 동탄 반석로204 반송동
3364,동탄중앙점,경기도 화성시 지산2길 4-81층
3365,동탄청계점,"경기도 화성시 동탄대로시범길 189106호(청계동, 가든프라자)"
3366,동탄테크노밸리점,"경기도 화성시 동탄첨단산업1로 20115호, 116호(삼성테크노타워)(영천동)"
3367,동탄파크점,경기도 화성시 동탄지성로 121109호(반송동)
3368,동탄푸르지오2차점,"경기도 화성시 동탄순환대로 881-10108,109호"
3369,동탄푸른점,경기도 화성시 동탄치동천로2길 3-53101(영천동)
3370,동탄프리미엄점,경기도 화성시 동탄기흥로257번가길 24-3
3371,동탄하나점,경기도 화성시 동탄대로21가길 4-6101호
3372,동탄호반베르디움점,"경기도 화성시 동탄순환대로22길 451217동(상가동) 103호, 104호(청계동)"
3373,동탄호반점,경기도 화성시 동탄대로시범길 105호
3374,동탄호수공원점,경기도 화성시 노작로 226-7104호
3375,동탄AP점,경기도 화성시 동탄면동탄산단8길 19 109호
3376,동판교점,경기도 성남시 분당구 동판교로 153나 상가동 101호
3377,롯데몰수원역점,경기도 수원시 권선구 서둔동296-3 롯데몰수원점 지하1층
3378,롯데파주아울렛1호점,경기 파주시 교하읍문발리 104-1 롯데백화점프리미엄아울렛 1F
3379,롯데파주아울렛2호점,경기 파주시 교하읍문발리 104-1 롯데백화점프리미엄아울렛3F
3380,마사회경마공원신관4층점,경기도 과천시 경마공원대로107 (주암동)
3381,마사회구관2층점,경기도 과천시 주암동경마공원대로 107
3382,마사회구관3층점,경기도 과천시 주암동경마공원대로 107
3383,마사회구관5층점,경기도 과천시 경마공원대로107 (주암동)
3384,마사회구리4층점,경기도 구리시 수택동안골로 105
3385,마사회구리5층점,경기도 구리시 수택동안골로 105 5층
3386,마사회부천2층점,경기도 부천시 오정구 원종동소사로 772
3387,마사회부천3층점,경기도 부천시 오정구 원종동소사로 772
3388,마사회부천4층점,경기도 부천시 오정구 원종동소사로 772
3389,마사회부천5층점,경기도 부천시 오정구 원종동소사로 772
3390,마사회분당3층점,경기도 성남시 분당구 서현동황새울로311번길 37
3391,마사회분당4층점,경기도 성남시 분당구 황새울로311번길37 4층(서현동)
3392,마사회수원4층점,경기도 수원시 영통구 영통동봉영로 1617
3393,마사회수원5층점,경기도 수원시 영통구 영통동봉영로 1617
3394,마사회신관1층점,경기도 과천시 주암동 경마공원대로107
3395,마사회신관2층점,경기도 과천시 주암동 경마공원대로107
3396,마사회안산10층점,경기도 안산시 단원구 삼일로310 (선부동)
3397,마사회안산9층점,경기도 안산시 단원구 삼일로310 (선부동)
3398,마석대광점,경기도 남양주시 화도읍비룡로99번길 49
3399,마석로드점,경기도 남양주시 화도읍 소래비로58
3400,마석맷돌로점,경기도 남양주시 비룡로55번길 3-24
3401,마석별나라점,경기도 남양주시 화도읍 마석중앙로 37번길47
3402,마석심석점,경기도 남양주시 화도읍 마석로 48
3403,마석우리점,경기도 남양주시 화도읍 비룡로 55번길 3-24
3404,마석점 B,경기도 남양주시 화도읍 마석중앙로 63-1
3405,마석중학교점,경기도 남양주시 창현로 19 보람아트104호
3406,마정제일점,경기도 안성시 공도읍 가족공원길26
3407,만안도서관점,경기 안양시 만안구 안양로 147번길
3408,매산로점,경기도 수원시 팔달구 덕영대로941(매산로 1가)
3409,모란제일점 B,경기도 성남시 중원구 둔촌대로101번길13(성남동)
