loc1,loc2,name,location
서울,마포구,GS25마포한우물점,서울 마포구 월드컵로16길3(서교동 440-15)
서울,마포구,GS25마포허브점,"서울 마포구 마포대로204, 105호 (아현동 737, 마포에스케이허브블루)"
서울,마포구,GS25마포현대점,"서울 마포구 토정로233, 1층 (신수동 442-1)"
서울,마포구,GS25마포현석점,"서울 마포구 신수로28, 1층(현석동 47)"
충남,천안시,GS25만남의광장점,충남 천안시 동남구 만남로154 (신부동 172-29)
대전,서구,GS25만년중앙점,대전 서구 만년남로3번길46-3 (만년동 163)
부산,북구,GS25만덕그린코아점,부산 북구 덕천로234번길42 (만덕동 216-8)
부산,북구,GS25만덕대성점,"부산 북구 덕천로259번길30, , 상가 106동 112호 (만덕동 927-1)"
부산,북구,GS25만덕도서관점,부산 북구 은행나무로15 (만덕동 849)
부산,북구,GS25만덕삼보1호점,부산 북구 만덕대로327(만덕1동 산19-5)
부산,북구,GS25만덕삼보2호점 위성,부산 북구 만덕대로327(만덕1동 산19-5)
부산,북구,GS25만덕한신점,부산 북구 함박봉로140번길8 (만덕동 943-2)
충남,태안군,GS25만리포점,"충남 태안군 소원면 서해로9, . 41 (모항리 1325-40)"
인천,남동구,GS25만수1동점,"인천 남동구 하촌로69, 1층 (만수동 957-5)"
인천,남동구,GS25만수그린점,인천 남동구 하촌서로17(만수1동 936-25)
인천,남동구,GS25만수길목점,인천 남동구 백범로169번길3-4 (만수동 882-10)
인천,남동구,GS25만수뉴서울점,"인천 남동구 담방로21번길61, 상가동 1층 7호 (만수동 1044, 만수뉴서울아파트)"
인천,남동구,GS25만수대성점,"인천 남동구 서판로28, 상가 2동 101호 (만수동 844-1, 대성유니드아파트)"
인천,남동구,GS25만수리치점,"인천 남동구 서판로54번길54, 1층 (만수동 854-43)"
인천,남동구,GS25만수벽산점,"인천 남동구 호구포로920, 상가동 211호 (만수동 1114)"
인천,남동구,GS25만수삼익점,"인천 남동구 담방로22-1, 상가동 101호 (만수동 1038)"
인천,남동구,GS25만수삼환점,"인천 남동구 백범로101번길74, 1층 (만수동 967-1)"
인천,남동구,GS25만수상아점,"인천 남동구 구월말로106, 1층 상가일부 (만수동 895, 삼현빌딩)"
인천,남동구,GS25만수성신점,"인천 남동구 하촌로59번길52-9, 1층 (만수1동 948-16)"
인천,남동구,GS25만수숭덕점,"인천 남동구 만수서로83번길45, B동 103호 (만수동 1115-1)"
인천,남동구,GS25만수숭의점,인천 남동구 구월말로58번길1(만수5동 913-4)
인천,남동구,GS25만수신동아점,"인천 남동구 만수로111번길29, 1층(만수2동 5-430)"
인천,남동구,GS25만수신한점,"인천 남동구 수현로136번길35, 2층 (만수동 1-301)"
인천,남동구,GS25만수전원점,인천 남동구 인주대로887번길71(만수1동 423-15)
인천,남동구,GS25만수조동점,"인천 남동구 백범로124번길162, 상가동 1층 4호 (만수동 12)"
인천,남동구,GS25만수중앙점,"인천 남동구 만수로14-70, 105호(만수4동 38)"
인천,남동구,GS25만수프라자점,"인천 남동구 구월로376, 1층 109호 (만수1동 956, 정은프라자)"
인천,남동구,GS25만수향촌점,"인천 남동구 만수서로40, 상가동 101호 (만수동 1116-1)"
인천,남동구,GS25만수효성점,"인천 남동구 구월말로85번길26, 1층일부 (만수5동 902-5)"
경기,안양시,GS25만안구청점,"경기 안양시 만안구 문예로53, 102호 (안양6동 529-2)"
경기,안양시,GS25만안안양로점,"경기 안양시 만안구 안양로157, (1층, 101호, 미학빌딩) (안양동 491-2)"
경기,안양시,GS25만안초교점,"경기 안양시 만안구 안양로398번길42, 1층 상가 좌측 (안양2동 852-1)"
강원,원주시,GS25만종빛나점,"강원 원주시 호저면 원문로637, 1층 (만종리 659-40)"
대구,수성구,GS25만촌오성점,"대구 수성구 달구벌대로522길33, 상가동 101호 (만촌동 1046-10, 수성2차e편한세상아파트)"
대구,수성구,GS25만촌우방점,"대구 수성구 교학로11길46 (만촌동 816, 만촌우방1차아파트)"
대구,서구,GS25만평점,대구 서구 팔달로142(비산5동 1210-2)
서울,마포구,GS25망리단길점,"서울 마포구 희우정로12길11, 1층 일부 (망원동 398-14)"
부산,수영구,GS25망미과정로점,"부산 수영구 과정로29, 1층 (망미동 427-1)"
부산,수영구,GS25망미제일점,"부산 수영구 연수로296번길59, 1층 (망미동 807-14)"
부산,연제구,GS25망미토현점,"부산 연제구 토현로6, 상가 201호(연산9동 2220-2, 망미주공)"
강원,동해시,GS25망상비치점,강원 동해시 동해대로6270-16 (망상동 393-36)
서울,중랑구,GS25망우금호점,"서울 중랑구 망우로504, 1층 (망우동 133-7, 한양빌딩)"
서울,중랑구,GS25망우미디어점,"서울 중랑구 망우로73길46, 1층 (망우본동 342-1)"
서울,중랑구,GS25망우상봉중점,서울 중랑구 상봉중앙로8나길35 (상봉동 279-15)
서울,중랑구,GS25망우으뜸점,"서울 중랑구 망우로68길56, 상가 1층 (망우동 364-39, 빙그레슈퍼)"
서울,중랑구,GS25망우제일점,서울 중랑구 용마산로112길37 (망우본동 366-4)
서울,중랑구,GS25망우중앙점,서울 중랑구 망우로411(망우본동 488-4)
서울,중랑구,GS25망우한마음점,"서울 중랑구 용마산로99길9, 1층 코너(망우3동 531-24)"
서울,중랑구,GS25망우한일점,"서울 중랑구 겸재로61길9, 1층 (망우3동 525-1, 한일슈퍼)"
서울,마포구,GS25망원그린점,서울 마포구 방울내로76-1(망원2동 475-52)
서울,마포구,GS25망원나래길점,서울 마포구 월드컵로11길14(망원1동 379-41)
서울,마포구,GS25망원마젤란점,서울 마포구 방울내로9안길1 (망원동 470-3)
서울,마포구,GS25망원명품길점,"서울 마포구 월드컵로23길25, 1층 (망원1동 57-376)"
서울,마포구,GS25망원스카이점,"서울 마포구 동교로3길105, 1층 코너 (망원동 462-5)"
서울,마포구,GS25망원오리엔탈점,"서울 마포구 방울내로9안길71, 101,102,103호 (망원동 466-1)"
서울,마포구,GS25망원중앙점,서울 마포구 월드컵로126(성산1동 260-39)
서울,마포구,GS25망원포은로점,"서울 마포구 포은로98, 1층 코너면 (망원동 411-41)"
서울,마포구,GS25망원하늘점,"서울 마포구 망원로3길8, 1층 (망원2동 421-30)"
서울,마포구,GS25망원희망점,서울 마포구 희우정로16길7(망원1동 406-16)
경기,수원시,GS25망포늘푸른점,"경기 수원시 영통구 영통로90번길24, 1층 102호 (망포동 485-4)"
경기,수원시,GS25망포원룸점,경기 수원시 영통구 덕영대로1483번길16-4 (망포동 32-7)
광주,북구,GS25매곡금호점,"광주 북구 하백로46번길10, 상가동 지하층 1호 (매곡동 83-1, 금호타운)"
울산,북구,GS25매곡디아채점,"울산 북구 중산동로37, 401동 101호 (중산동 200, 중산디아채아파트)"
울산,북구,GS25매곡에뜰1차점,울산 북구 호계매곡1로31 (매곡동 85-1)
울산,북구,GS25매곡에뜰2차점,"울산 북구 호계매곡1로32, 104호 (매곡동 97, 2단지상가동)"
경기,수원시,GS25매산로2가점,경기 수원시 팔달구 고화로13번길2(고등동 74-33)
경기,수원시,GS25매산중앙점,경기 수원시 팔달구 효원로60번길30(매산로3가 94-1)
울산,남구,GS25매암현대점,울산 남구 장생포고래로269 (매암동 220-9)
경기,수원시,GS25매탄공단점,경기 수원시 영통구 신원로198번길72(매탄3동 514-13)
경기,수원시,GS25매탄드림점,경기 수원시 영통구 인계로270번길2(매탄3동 872-1)
경기,수원시,GS25매탄삼천리점,경기 수원시 영통구 동수원로286번길13-2 (매탄동 1178-7)
경기,수원시,GS25매탄원룸점,"경기 수원시 영통구 인계로292, 26 (매탄동 867-1)"
경기,수원시,GS25매탄중부로점,경기 수원시 영통구 중부대로256번길35 (매탄동 141-11)
대구,수성구,GS25매호타운점,"대구 수성구 천을로170 (매호동 1075-1, 시지태왕2차아파트)"
충북,음성군,GS25맹동산단점,"충북 음성군 맹동면 덕금로377, 101호 (쌍정리 85-16)"
충남,보령시,GS25머드광장점,충남 보령시 해수욕장10길6 (신흑동 2266-3)
서울,중랑구,GS25먹골보람점,서울 중랑구 공릉로2길8(묵1동 176-1)
서울,중랑구,GS25먹골역점,서울 중랑구 동일로157길5(묵2동 244-144)
서울,중랑구,GS25먹골중앙점,서울 중랑구 동일로156길10(묵1동 122-347)
대구,달서구,GS25메가타운점,"대구 달서구 성서로420, 107호(이곡1동 1244, 성서메가타운)"
부산,남구,GS25메트로1호점,부산 남구 용호동 17630메트로시티1003-105
부산,남구,GS25메트로2호점,"부산 남구 분포로111, 1001동 101호 (용호1동 176-30, 엘지메트로시티아파트)"
부산,남구,GS25메트로3호점,"부산 남구 분포로113, 1006동 101호(용호1동 176-30, 엘지메트로시티아파트)"
경기,평택시,GS25메트로하임점,"경기 평택시 포승읍 평택항로184번길21-11, 1층 101호 (만호리 575-10, 메트로하임)"
서울,중랑구,GS25면목공원점,"서울 중랑구 중랑천로10길20, 1층 (면목동 186-21)"
서울,중랑구,GS25면목금성점,"서울 중랑구 봉우재로20가길27, 1층 (면목동 134-8)"
서울,중랑구,GS25면목금호점,"서울 중랑구 면목로40길44, 1층 101,102호 (면목7동 582-33, 성일빌라)"
서울,중랑구,GS25면목동원점,"서울 중랑구 동일로96길46, 1층 (면목동 157-2, 대화슈퍼)"
서울,중랑구,GS25면목두산점,"서울 중랑구 사가정로41길20-1, 1층(면목3.8동 607-11)"
서울,중랑구,GS25면목두성점,서울 중랑구 겸재로9길54 (면목동 179-98)
서울,중랑구,GS25면목리치점,"서울 중랑구 겸재로29길14, 1층 (면목동 119-28)"
서울,중랑구,GS25면목미래점,"서울 중랑구 면목로72가길19, 101호(면목본동 108-67, 극동하이츠빌3차)"
서울,중랑구,GS25면목사랑점,"서울 중랑구 면목로56길30(면목3.8동 428-4, 햇님놀이방)"
서울,중랑구,GS25면목샘터점,"서울 중랑구 면목로21길9, 1층 (면목동 398-1)"
서울,중랑구,GS25면목서일2점,서울 중랑구 용마산로96길35 (망우동 436-27)
서울,중랑구,GS25면목서일점,서울 중랑구 용마산로94길31 (면목3.8동 46-12)
서울,중랑구,GS25면목수성점,"서울 중랑구 봉우재로26길32, 1층 (면목동 138-3, 고문안마트)"
서울,중랑구,GS25면목용마점,서울 중랑구 용마산로308(면목7동 527-35)
서울,중랑구,GS25면목점,"서울 중랑구 면목로341, 경남상가(면목3.8동 497-7)"
서울,중랑구,GS25면목지구점,"서울 중랑구 겸재로15길44, 1층 (면목동 140-52)"
서울,중랑구,GS25면목타운점,"서울 중랑구 겸재로24길9, 1층 (면목동 149-12)"
서울,중랑구,GS25면목하늘점,서울 중랑구 면목로35길40(면목7동 661-62)
서울,중랑구,GS25면목한성점,서울 중랑구 면목로39길8(면목7동 634-10)
서울,중랑구,GS25면목한신점,서울 중랑구 겸재로3길54 (면동동 178-30)
서울,중랑구,GS25면목행운점,서울 중랑구 겸재로54길38 (면목동 106-38)
서울,중랑구,GS25면목황금점,"서울 중랑구 용마산로81길13, 1층 (면목동 64-1)"
서울,강서구,GS25명덕사랑점,"서울 강서구 강서로47길36, 1층 (내발산동 681-17, 홍익음악학원)"
서울,중구,GS25명동성당점,서울 중구 명동길79(저동1가 103-9)
서울,중구,GS25명동이비스점,"서울 중구 남대문로78, 1층 1014호(명동1가 59-5, 명동허브빌딩)"
서울,중구,GS25명동진고개점,"서울 중구 명동8가길37, 1,2층 (충무로2가 12-14)"
서울,중구,GS25명동코리아점,"서울 중구 삼일대로299, 1층 3호 (충무로2가 60-3, 성창빌딩)"
서울,종로구,GS25명륜성대점,서울 종로구 명륜길2(명륜1가 15)
서울,종로구,GS25명륜스타점,"서울 종로구 대학로11길23, 102-3,4호(명륜4가 113-1, 스타시티빌딩)"
서울,종로구,GS25명륜아남점,서울 종로구 혜화로9(명륜1가 46-18)
부산,동래구,GS25명륜중앙점,부산 동래구 온천장로1-1 (온천1동 473-12)
경기,고양시,GS25명봉산로점,"경기 고양시 덕양구 통일로1320, 1층 일부 (내유동 783-5)"
전남,완도군,GS25명사십리점,전남 완도군 신지면 명사십리길71-3(신리 807-5)
경남,창원시,GS25명서드림점,"경남 창원시 의창구 명지로103번길2, 1층(명서동 167-14)"
경남,창원시,GS25명서사랑점,경남 창원시 의창구 명서로130 (명서동 147-18)
경남,창원시,GS25명서제일점,"경남 창원시 의창구 창이대로95번길6, 1층(명서동 204-6)"
경남,창원시,GS25명서행복점,경남 창원시 의창구 창이대로85번길11 (명서동 208-1)
충남,공주시,GS25명성점,"충남 공주시 신금1길30-21, ,281-21 (신관동 281-18)"
서울,강동구,GS25명일신동아점,"서울 강동구 고덕로240, 1층 105호(명일2동 44, 신동아아파트)"
서울,강동구,GS25명일점,서울 강동구 구천면로427(명일1동 315-13)
서울,강동구,GS25명일주공점,"서울 강동구 구천면로476, 상가동 122호 (명일2동 257, 주공9단지)"
서울,강동구,GS25명일중앙점,서울 강동구 양재대로134길25(명일1동 337-30)
서울,강동구,GS25명일청솔점,"서울 강동구 동남로71길20 (명일2동 48-15, 청솔빌딩)"
서울,강동구,GS25명일타운점,"서울 강동구 구천면로424, 113,114호 (명일1동 325-11, 명일메가타운)"
부산,동래구,GS25명장삼거리점,부산 동래구 시실로206 (명장동 24-5)
부산,동래구,GS25명장화목점,부산 동래구 충렬사로53 (명장동 25-14)
서울,은평구,GS25명지가좌로점,"서울 은평구 가좌로7가길25-55, 1층(응암3동 247-102)"
부산,강서구,GS25명지국제점,"부산 강서구 명지국제6로240, 103호 (명지동 2584-4)"
부산,강서구,GS25명지금강점,"부산 강서구 명지동3354, 금강펜테리움센트럴파트 근생2동 106호"
부산,강서구,GS25명지뉴타워점,"부산 강서구 명지국제8로245, 상가 101호 (명지동 3357-7, 명지뉴타워)"
경기,용인시,GS25명지대공학관점,"경기 용인시 처인구 명지로116 (남동 555, 제3공학관)"
경기,용인시,GS25명지대명진당점,"경기 용인시 처인구 명지로116 (남동 555, 명지대학교명진당지하)"
부산,강서구,GS25명지대방2호점,"부산 강서구 명지국제5로11, 단지내상가동 1층 B102호 (명지동 3417, 명지대방노블랜드오션뷰2차)"
부산,강서구,GS25명지대방점,부산 강서구 명지동명지국제신도시B10블럭 대방노블랜드 1차상가 105호
경기,용인시,GS25명지대역점,경기 용인시 처인구 금학로241번길1(역북동 415-10)
경기,용인시,GS25명지대후문점,"경기 용인시 처인구 명지로116번길9-58, 지층 102호 (남동 581-2)"
경기,용인시,GS25명지사거리점,경기 용인시 처인구 중부대로1303(역북동 428-14)
부산,강서구,GS25명지오션시티점,"부산 강서구 명지오션시티4로90, 101호 (명지동 3237-13, 정우빌딩)"
