,loc1,loc2,name,location
68,경상북도,상주시,상주터미널점,"경상북도 상주시 동수1길 3, (무양동)"
69,경상북도,상주시,상주화서점,"경상북도 상주시 화서면 화령로 19, (신봉리)"
70,강원도,원주시,상지제일점,"강원도 원주시 우산초교길 71, (우산동)"
71,강원도,원주시,상지한방병원점,"강원도 원주시 상지대길 75, (우산동)"
72,대구광역시,수성구,상현점,"대구광역시 수성구 지산로3길 132, 두산동  (두산동) 1층"
73,충청남도,금산군,새금산병원점,"충청남도 금산군 금산읍 비단로 184, (중도리)"
74,서울특별시,은평구,새절역점,"서울특별시 은평구 증산로 401, (신사동)"
75,경상남도,통영시,새통영점,"경상남도 통영시 무전7길 186, (무전동) 사무소"
76,부산광역시,해운대구,새한센시빌점,"부산광역시 해운대구 해운대로 284, (우동, 새한센시빌)"
77,충청북도,음성군,생극터미널점,"충청북도 음성군 생극면 음성로 1677-1, (신양리)"
78,경상남도,김해시,생림봉림점,"경상남도 김해시 생림면 봉림로 30, (봉림리)"
79,서울특별시,종로구,생산성빌딩점,"서울특별시 종로구 새문안로5가길 32, 생산성빌딩 적선동 지하(적선동) 1층 2호"
80,서울특별시,마포구,서강대원룸점,서울특별시 마포구 백범로 64
81,서울특별시,마포구,서강대점,"서울특별시 마포구 백범로 29, 씨유서강대점  (신수동) 1층"
82,서울특별시,마포구,서강대학사점,"서울특별시 마포구 서강대길 12,  (신수동) 1층"
83,서울특별시,마포구,서교3호점,"서울특별시 마포구 양화로 100-13,  (서교동) 1층"
84,서울특별시,마포구,서교동교로점,"서울특별시 마포구 동교로13길 19, (서교동) 목화빌리지"
85,서울특별시,마포구,서교로점,"서울특별시 마포구 동교로 157, (서교동)"
86,서울특별시,마포구,서교보석점,서울특별시 마포구 월드컵로8길 27
87,서울특별시,마포구,서교제일점,"서울특별시 마포구 월드컵북로1길 42, (서교동)"
88,서울특별시,마포구,서교중앙점,"서울특별시 마포구 잔다리로 96,  (서교동) 1층"
89,서울특별시,마포구,서교타워점,"서울특별시 마포구 양화로 133, 서교타워 오피스텔 (서교동)"
90,서울특별시,마포구,서교햇빛점,"서울특별시 마포구 잔다리로 61,  (서교동) 1층"
91,인천광역시,서구,서구가정점,"인천광역시 서구 율도로 115, (가정동)"
92,인천광역시,서구,서구가좌공단점,인천광역시 서구 가정로77번길 59
93,인천광역시,서구,서구당하점,"인천광역시 서구 청마로167번길 3, (당하동)"
94,인천광역시,서구,서구대성베르힐점,"인천광역시 서구 새오개로111번안길 21, (신현동, 대성프라자) 1층 101호"
95,부산광역시,서구,서구대승점,"부산광역시 서구 구덕로322번길 29, (동대신동3가)"
96,부산광역시,서구,서구대영로점,"부산광역시 서구 대영로45번길 80, (서대신동3가)"
97,부산광역시,서구,서구라온점,"부산광역시 서구 구덕로148번길 31-1, (토성동5가)"
98,부산광역시,서구,서구보건소점,"부산광역시 서구 부용로 28, (부용동2가)"
99,부산광역시,서구,서구보람점,"부산광역시 서구 대영로 24, (서대신동2가, 보람) 102동 101호"
100,부산광역시,서구,서구부민점,"부산광역시 서구 구덕로 205, (부민동2가)"
101,대구광역시,서구,서구비산점,"대구광역시 서구 국채보상로 348, (비산동)"
102,인천광역시,서구,서구서곶점,"인천광역시 서구 대평로56번길 17, (연희동)"
103,인천광역시,서구,서구서영점,인천광역시 서구 탁옥로73번길 38
104,인천광역시,서구,서구성민병원점,"인천광역시 서구 칠천왕로33번길 22, (석남동)"
105,대구광역시,서구,서구신평리점,"대구광역시 서구 평리로 343, (평리동)"
106,인천광역시,서구,서구신현점,"인천광역시 서구 율도로 29,  (신현동, 명성에이스빌) 1동"
107,인천광역시,서구,서구연희점,"인천광역시 서구 간촌로 3, (연희동)"
108,인천광역시,서구,서구완정로점,인천광역시 서구 완정로133번길 2
109,인천광역시,서구,서구왕길점,"인천광역시 서구 원당대로 332-7, (왕길동)"
110,인천광역시,서구,서구우리점,인천광역시 서구 원적로 33
111,인천광역시,서구,서구제스트점,"인천광역시 서구 탁옥로 49, (심곡동)"
112,인천광역시,서구,서구청라SK점,인천광역시 서구 솔빛로 93(경서동) 청라에스케이뷰 제근린생활시설동
113,인천광역시,서구,서구청라점,"인천광역시 서구 중봉대로612번길 10-12, (연희동)"
114,인천광역시,서구,서구초롱점,인천광역시 서구 심곡로49번길 6 우정상가
115,부산광역시,서구,서구충무점,"부산광역시 서구 충무대로275번길 5, (충무동1가)"
116,,,서귀감산리점, 
117,제주특별자치도,서귀포시,서귀강정이어도로점,"제주특별자치도 서귀포시 이어도로 793, (강정동)"
118,제주특별자치도,서귀포시,서귀강정천점,"제주특별자치도 서귀포시 이어도로 638, (강정동)"
119,제주특별자치도,서귀포시,서귀강정한내들점,"제주특별자치도 서귀포시 대청로 34, (강정동)  유승한내들 퍼스트오션 1층 상가동 101,102호"
120,제주특별자치도,서귀포시,서귀걸매점,"제주특별자치도 서귀포시 일주동로 8709, (서귀동) 1층"
121,제주특별자치도,서귀포시,서귀구억점,"제주특별자치도 서귀포시 대정읍 중산간서로 2397,  (안성리)"
122,,,서귀김정문화로점, 
123,,,서귀남고사거리점, 
124,제주특별자치도,서귀포시,서귀남원로점,"제주특별자치도 서귀포시 남원읍 태위로723번길 31-11, (남원리)"
125,제주특별자치도,서귀포시,서귀남원점,"제주특별자치도 서귀포시 남원읍 일주동로 7147, (남원리)"
126,제주특별자치도,서귀포시,서귀남원태위로점,"제주특별자치도 서귀포시 남원읍 태위로 703, (남원리)"
127,제주특별자치도,서귀포시,서귀논짓물점,"제주특별자치도 서귀포시 논짓물로 15-10, (하예동)"
128,제주특별자치도,서귀포시,서귀대신중점,"제주특별자치도 서귀포시 신중로13번길 17, (강정동)"
129,제주특별자치도,서귀포시,서귀대정상모점,"제주특별자치도 서귀포시 대정읍 상모로273번길 44, (상모리)"
130,제주특별자치도,서귀포시,서귀대정태화점,"제주특별자치도 서귀포시 대정읍 하모중앙로 54, (하모리)"
131,,,서귀덕수점, 
132,,,서귀동광로점, 
133,제주특별자치도,서귀포시,서귀동남점,"제주특별자치도 서귀포시 신서귀로 3, (법환동, 동남상가) 1층 102호"
