,loc1,loc2,name,location,loc
10867,인천,서구,동우석유우진주유소점,"인천광역시 서구 중봉대로 280, (석남동)",인천 서구
10868,경기,평택시,동우화인캠평택기숙사,"경기도 평택시 안중읍 덕우로 84-3, (학현리)",경기 평택시
10869,경남,양산시,동원과학기술대학교점,"경상남도 양산시 명곡로 321, (명곡동)",경남 양산시
10870,부산,부산진구,동의대공원점,부산광역시 부산진구 가야대로552번길 103,부산 부산진구
10871,부산,부산진구,동의대기숙사점,"부산광역시 부산진구 엄광로 176, 효민관  (가야동)",부산 부산진구
10872,부산,부산진구,동의대인문관점,"부산광역시 부산진구 엄광로 176, 인문관  (가야동)",부산 부산진구
10873,부산,부산진구,동의대정문점,부산광역시 부산진구 엄광로 180,부산 부산진구
10874,부산,부산진구,동의대지천관점,"부산광역시 부산진구 엄광로 176, 필지(가야동)",부산 부산진구
10875,부산,부산진구,동의대학생회관점,"부산광역시 부산진구 엄광로 176, 수덕전  (가야동)",부산 부산진구
10876,부산,부산진구,동의의료원점,"부산광역시 부산진구 양정로 52-57, (양정동)",부산 부산진구
10877,대구,중구,동인동3가점,"대구광역시 중구 국채보상로143길 46, (동인동3가)",대구 중구
10878,인천,중구,동인천거리점,인천광역시 중구 자유공원로 13,인천 중구
10879,서울,동작구,동작구청2호점,"서울특별시 동작구 노량진로8길 72, (노량진동)",서울 동작구
10880,서울,동작구,동작구청점,"서울특별시 동작구 노량진로8길 54, (노량진동)",서울 동작구
10881,서울,동작구,동작메가스터디점,"서울특별시 동작구 노량진로 140, 메가스터디타워  (노량진동)",서울 동작구
10882,서울,동작구,동작산들점,"서울특별시 동작구 신대방길 19, (신대방동)",서울 동작구
10883,서울,동작구,동작상도원룸점,"서울특별시 동작구 상도로47길 107, (상도1동)",서울 동작구
10884,서울,동작구,동작스위트점,"서울특별시 동작구 보라매로 76-1, (신대방동)",서울 동작구
10885,서울,동작구,동작신동아점,"서울특별시 동작구 장승배기로16길 27, (노량진동)",서울 동작구
10886,서울,동작구,동작중심점,"서울특별시 동작구 사당로20나길 18, (사당동)",서울 동작구
10887,서울,동작구,동작행운점,"서울특별시 동작구 사당로 154, (사당동)",서울 동작구
10888,경남,창원시,동창원점,경상남도 창원시 의창구 동읍 의창대로 906,경남 창원시
10889,대구,북구,동천교점,"대구광역시 북구 팔거천동로 80-1, (구암동)",대구 북구
10890,광주,서구,동천뚝방길점,광주광역시 서구 동림2지구길 16,광주 서구
10891,경기,용인시,동천유타워점,경기도 용인시 수지구 수지로 506,경기 용인시
10892,대구,북구,동천점,"대구광역시 북구 팔거천동로26길 8, (동천동)",대구 북구
10893,광주,서구,동천주공점,"광주광역시 서구 하남대로710번길 3, 상가동 호 광주동림2(동천동, 동천마을주공6단지아파트) 102호",광주 서구
10894,인천,연수구,동춘그랜드점,"인천광역시 연수구 앵고개로246번길 39-8,  (동춘동) 1층",인천 연수구
10895,인천,연수구,동춘대동점,"인천광역시 연수구 먼우금로 69, (동춘동, 대동아파트) 109호",인천 연수구
10896,인천,연수구,동춘삼환점,인천광역시 연수구 원인재로 88 대우삼환아파트,인천 연수구
10897,인천,연수구,동춘역점,인천광역시 연수구 경원대로 지하 180 동춘역,인천 연수구
10898,인천,연수구,동춘제일점,인천광역시 연수구 앵고개로 242 제일빌딩,인천 연수구
10899,인천,연수구,동춘풍림점,"인천광역시 연수구 경원대로119번길 21, (동춘동, 연수풍림2차아파트)",인천 연수구
10900,인천,연수구,동춘현대점,"인천광역시 연수구 원인재로 56, (동춘동) 현대아파트",인천 연수구
10901,충북,충주시,동충주휴게소점,"충청북도 충주시 산척면 충원대로 1651, (영덕리)",충북 충주시
10903,경기,화성시,동탄강산프라자점,경기도 화성시 동탄순환대로29길 60 (영천동 675-4번지) 강산프라자 1층 104호,경기 화성시
10904,경기,화성시,동탄광장점,"경기도 화성시 동탄중심상가1길 33, 탄미래도프라자 동(반송동) 105호",경기 화성시
10905,경기,화성시,동탄금곡로점,"경기도 화성시 동탄면 금곡로193번길 1, (금곡리)",경기 화성시
10907,경기,화성시,동탄대림점,경기도 화성시 효행로 1337-23 (반월동) 1층 115호,경기 화성시
10909,경기,화성시,동탄반송에이스점,"경기도 화성시 동탄공원로3길 14-5, (반송동) 101호",경기 화성시
10910,경기,화성시,동탄반송원룸점,"경기도 화성시 노작로2길 10, (반송동)",경기 화성시
10911,경기,화성시,동탄보원프라자점,"경기도 화성시 동탄대로 591, (영천동)",경기 화성시
10912,경기,화성시,동탄부영사랑점,"경기도 화성시 동탄대로24길 199, (영천동) 1층 101호",경기 화성시
10914,경기,화성시,동탄사랑점,"경기도 화성시 동탄면 동탄기흥로257번나길 40-1, (방교리)",경기 화성시
10915,경기,화성시,동탄산단점,"경기도 화성시 동탄면 동탄기흥로 147-13, (방교리)",경기 화성시
10916,경기,화성시,동탄새강점,"경기도 화성시 동탄중앙로 99, 동동 제(반송동, 동탄새강마을휴먼시아아파트)",경기 화성시
10917,경기,화성시,동탄석우원룸점,"경기도 화성시 동학산1길 10-17, (석우동)",경기 화성시
10918,경기,화성시,동탄센타프라자점,"경기도 화성시 동탄반석로 124, 쎈타프라자 제(반송동) 105호",경기 화성시
10919,경기,화성시,동탄센트럴파크점,"경기도 화성시 동탄지성로 102, 하나로프라자 (반송동)",경기 화성시
10921,경기,화성시,동탄스타힐스점,"경기도 화성시 동탄면 동탄순환대로17길 15, 상가동 103호 104호(산척리)",경기 화성시
10922,경기,화성시,동탄우남스타점,경기도 화성시 동탄원천로 354-11,경기 화성시
10923,경기,화성시,동탄우미린점,"경기도 화성시 동탄반석로 279, 단지상가(석우동, 동탄예당마을우미린제일풍경채아파트)",경기 화성시
10924,경기,화성시,동탄유보라점,"경기도 화성시 동탄대로12길 17, (오산동) 반도유보라3차 1층 상가동 101호",경기 화성시
10925,경기,화성시,동탄중앙점,"경기도 화성시 동탄중심상가2길 31, 반송동성진빌딩 (반송동)",경기 화성시
10926,경기,화성시,동탄치동천로점,"경기도 화성시 동탄치동천로2길 3-19, (영천동) 1층",경기 화성시
10927,경기,화성시,동탄캐슬점,"경기도 화성시 삼성1로5길 6, 원희캐슬삼성 (석우동)",경기 화성시
10928,경기,화성시,동탄타운하우스점,"경기도 화성시 탄요1길 6-22, (반송동)",경기 화성시
10930,경기,화성시,동탄파크점,"경기도 화성시 동탄대로시범길 185, (청계동)",경기 화성시
10931,경기,화성시,동탄포스코점,"경기도 화성시 동탄공원로 21-14, 내상가(능동, 푸른마을포스코더샵2차) 101호",경기 화성시
10932,경기,화성시,동탄푸른마을점,"경기도 화성시 10용사로 349-3, 엘리트타워 (능동) 108호",경기 화성시
10933,경기,화성시,동탄프라임점,"경기도 화성시 동탄중심상가1길 27, 프라임빌딩 (반송동) 104호",경기 화성시
10935,경기,화성시,동탄하이페리온점,"경기도 화성시 동탄반석로 156, (반송동, 동탄하이페리온) 117호",경기 화성시
10936,경기,화성시,동탄한백점,"경기도 화성시 지산2길 11-14,  (영) 1층 천동",경기 화성시
10937,경기,화성시,동탄한화점,"경기도 화성시 동탄시범한빛길 9, (반송동) 103호",경기 화성시
10939,경남,통영시,동피랑벽화마을점,경상남도 통영시 통영해안로 359-1,경남 통영시
10940,강원,동해시,동해6주공점,강원도 동해시 평릉1길 35 천곡6주공아파트,강원 동해시
10941,강원,동해시,동해까막바위점,"강원도 동해시 일출로 157, (묵호진동)",강원 동해시
10942,강원,동해시,동해남부점,"강원도 동해시 청운1길 50, (쇄운동)",강원 동해시
10943,강원,동해시,동해대동점,"강원도 동해시 효자남길 29-8, (쇄운동)",강원 동해시
10944,강원,동해시,동해동호점,"강원도 동해시 발한로 105, (발한동)",강원 동해시
10945,강원,동해시,동해망상점,"강원도 동해시 동해대로 6270-16, (망상동)",강원 동해시
10946,강원,동해시,동해무릉숲점,"강원도 동해시 삼화로 525-5, (삼화동)",강원 동해시
10947,강원,동해시,동해묵호점,"강원도 동해시 일출로 9, (발한동)",강원 동해시
10948,강원,동해시,동해미소점,"강원도 동해시 감추로 11, (천곡동)",강원 동해시
10949,강원,동해시,동해발한점,"강원도 동해시 발한로 207-1, (발한동)",강원 동해시
10950,강원,동해시,동해부곡대로점,"강원도 동해시 임항로 50, (부곡동)",강원 동해시
10951,강원,동해시,동해부곡점,강원도 동해시 발한로 47 대명춘,강원 동해시
10952,강원,동해시,동해북평시장점,강원도 동해시 구미택지1길 86 이주마트,강원 동해시
10953,강원,동해시,동해북평점,"강원도 동해시 오일장2길 2, (구미동)",강원 동해시
10954,강원,동해시,동해북평중앙점,"강원도 동해시 전천로 310, (북평동)",강원 동해시
10955,강원,동해시,동해삼화점,"강원도 동해시 효자로 267, (이로동)",강원 동해시
10956,강원,동해시,동해성림점,강원도 동해시 효가로 4 성림하이퍼,강원 동해시
10957,강원,동해시,동해센트로빌점,"강원도 동해시 한섬로 73, (천곡동, 동해센트로빌아파트)",강원 동해시
10958,강원,동해시,동해송정점,"강원도 동해시 송정중앙로 41, (송정동)",강원 동해시
10959,강원,동해시,동해송정중앙로점,강원도 동해시 송정중앙로 68-1 진주성,강원 동해시
10960,강원,동해시,동해쇄운점,"강원도 동해시 효자로 572-2, 아름다운아침상가  (쇄운동)",강원 동해시
10961,강원,동해시,동해수변공원점,"강원도 동해시 일출로 101, (묵호진동)",강원 동해시
10962,강원,동해시,동해오렌지점,"강원도 동해시 천곡로 14, (천곡동)",강원 동해시
10964,강원,동해시,동해이도점,강원도 동해시 이원길 116,강원 동해시
10965,강원,동해시,동해이원사거리점,강원도 동해시 이원길 177 만나베이커리,강원 동해시
10966,강원,동해시,동해천곡공원점,"강원도 동해시 한섬로 126-4, (천곡동)",강원 동해시
10967,강원,동해시,동해천곡대로점,"강원도 동해시 천곡로 59-1, (천곡동)",강원 동해시
10968,강원,동해시,동해천곡원룸점,"강원도 동해시 샘실3길 74, (천곡동)",강원 동해시
10969,강원,동해시,동해천곡으뜸점,"강원도 동해시 중앙로 152, (천곡동)",강원 동해시
10970,강원,동해시,동해천곡점,강원도 동해시 동굴로 123-7,강원 동해시
10971,강원,동해시,동해천곡주공점,강원도 동해시 샘실1길 17 동해마트,강원 동해시
10972,강원,동해시,동해추암해변점,강원도 동해시 촛대바위길 16-1,강원 동해시
10973,강원,동해시,동해평릉대로2호점,"강원도 동해시 평원6길 17, (평릉동)",강원 동해시
10974,강원,동해시,동해평릉대로점,"강원도 동해시 평릉길 14, (천곡동, 동해금호어울림아파트) 1층 102동 604호",강원 동해시
10975,강원,동해시,동해평릉점,"강원도 동해시 평릉길 20, (천곡동)",강원 동해시
10976,강원,동해시,동해평릉코아루점,"강원도 동해시 평원로 100, 코아루디오션(평릉동, 코아루디오션)",강원 동해시
10977,강원,동해시,동해한중대정문점,강원도 동해시 지양길 83 (지흥동),강원 동해시
10978,강원,동해시,동해효가리점,"강원도 동해시 효자남길 68, (효가동)",강원 동해시
10979,강원,동해시,동해효가사거리점,"강원도 동해시 효자로 691, 동성프라자  (효가동)",강원 동해시
10980,강원,양양군,동호해수욕장점,강원도 양양군 손양면 선사유적로 316-20,강원 양양군
10981,전남,장성군,동화점,"전라남도 장성군 동화면 함장로 5003, (용정리)",전남 장성군
10982,대구,달서구,두류명동점,"대구광역시 달서구 달구벌대로340길 23, (두류동)",대구 달서구
10983,부산,해운대구,두산동국점,"부산광역시 해운대구 양운로 182, (좌동, 두산동국)",부산 해운대구
10984,대구,수성구,두산러블리점,"대구광역시 수성구 무학로 119, (두산동)",대구 수성구
10985,대구,수성구,두산센타점,대구광역시 수성구 청수로24길 64,대구 수성구
10986,대구,수성구,두산소망점,"대구광역시 수성구 동대구로7길 19, (두산동)",대구 수성구
10987,대구,수성구,두산원룸점,대구광역시 수성구 들안로8길 39,대구 수성구
10988,부산,해운대구,두산위브점,"부산광역시 해운대구 양운로 55, (좌동, 해운대두산위브센티움)",부산 해운대구
10989,부산,금정구,두실역점,"부산광역시 금정구 중앙대로 1953, (구서동)",부산 금정구
10990,광주,북구,두암중흥점,"광주광역시 북구 삼정로 51, (두암동)",광주 북구
10991,광주,북구,두암타운점,광주광역시 북구 밤실로 193,광주 북구
10992,광주,북구,두암현대점,"광주광역시 북구 서방로107번길 62, (두암동)",광주 북구
10993,경남,김해시,두원켐테크점,"경상남도 김해시 진영읍 본산로 200, (본산리)",경남 김해시
10994,충남,천안시,두정광명점,"충청남도 천안시 서북구 오성로 31, (두정동)",충남 천안시
10995,충남,천안시,두정대아점,"충청남도 천안시 서북구 두정중3길 26,  (두정동) 1층",충남 천안시
10996,충남,천안시,두정명동점,"충청남도 천안시 서북구 원두정2길 24, (두정동)",충남 천안시
10997,충남,천안시,두정역점,"충청남도 천안시 서북구 두정역서3길 21-12, (두정동)",충남 천안시
10998,충남,천안시,두정예그리나점,"충청남도 천안시 서북구 두정중9길 63, (두정동)",충남 천안시
10999,충남,천안시,두정제일점,"충청남도 천안시 서북구 오성9길 34, 두정동 (두정동) 103호",충남 천안시
11000,경북,포항시,두호점,"경상북도 포항시 북구 삼호로 247, (두호동)",경북 포항시
11001,강원,횡성군,둔내성우점,"강원도 횡성군 둔내면 고원로 393, (두원리)",강원 횡성군
11002,대전,서구,둔산KT점,"대전광역시 서구 둔산서로 65, KT그랜드뷰상사 (둔산동) 101호",대전 서구
11003,대전,서구,둔산꿈나무점,"대전광역시 서구 청사로 253, (둔산동, 꿈나무아파트)",대전 서구
11004,대전,서구,둔산녹원점,"대전광역시 서구 계룡로491번길 8, (둔산동, 갤러리빌4차아파트)",대전 서구
11005,대전,서구,둔산마치점,"대전광역시 서구 둔산중로64번길 20, 둔산마치  (둔산동)",대전 서구
11006,대전,서구,둔산목련스타점,"대전광역시 서구 둔산남로 127, 중앙상가(둔산동, 목련아파트) 1층 105호",대전 서구
11007,대전,서구,둔산문정점,"대전광역시 서구 문정로170번길 11, (둔산동)",대전 서구
11008,대전,서구,둔산법원점,"대전광역시 서구 둔산로137번길 36, 태재빌딩  (둔산동)",대전 서구
11009,대전,서구,둔산뷰티점,"대전광역시 서구 둔산남로191번길 37, (둔산동)",대전 서구
11010,대전,서구,둔산사랑점,"대전광역시 서구 둔산로51번길 38, (둔산동) 1층 101호",대전 서구
11011,대전,서구,둔산샘머리점,"대전광역시 서구 문예로 174, (둔산동, 샘머리1차아파트)",대전 서구
11012,대전,서구,둔산소망점,"대전광역시 서구 둔산로51번길 16, (둔산동)",대전 서구
11013,대전,서구,둔산스마일점,"대전광역시 서구 둔산로 136, (둔산동)",대전 서구
11014,대전,서구,둔산월드점,"대전광역시 서구 대덕대로233번길 17, 해성빌딩  (둔산동)",대전 서구
11015,대전,서구,둔산을지점,"대전광역시 서구 둔산로65번길 81, (둔산동)",대전 서구
11016,대전,서구,둔산점,"대전광역시 서구 대덕대로175번길 50, (둔산동, 나이스진)",대전 서구
11017,대전,서구,둔산제일점,"대전광역시 서구 둔산남로9번길 91, (둔산동)",대전 서구
11018,대전,서구,둔산향촌점,"대전광역시 서구 갈마역로 25, (갈마동)",대전 서구
11019,경기,용인시,둔전포곡로점,경기도 용인시 처인구 포곡읍 포곡로117번길 30 동양힐타운,경기 용인시
11020,서울,강동구,둔촌미소점,"서울특별시 강동구 양재대로96길 8, (둔촌동)",서울 강동구
11021,서울,강동구,둔촌점,"서울특별시 강동구 천호대로188길 13, (둔촌동)",서울 강동구
11022,서울,강동구,둔촌타운점,"서울특별시 강동구 풍성로65길 35, (둔촌동)",서울 강동구
11023,서울,강동구,둔촌하이츠점,"서울특별시 강동구 진황도로 180, (둔촌동)",서울 강동구
11024,서울,강동구,둔촌현대점,"서울특별시 강동구 동남로49길 63, 상가 1(둔촌동, 현대1차아파트) 2호",서울 강동구
11025,충남,아산시,둔포행복점,"충청남도 아산시 둔포면 둔포로 40, (둔포리)",충남 아산시
11026,경남,고성군,둘리점,"경상남도 고성군 고성읍 중앙로 16, (성내리)",경남 고성군
11027,대구,수성구,들안길점,"대구광역시 수성구 들안로 26, 두산동  (두산동)",대구 수성구
11028,서울,강서구,등촌5단지점,서울특별시 강서구 강서로62길 98 신한은행등촌점,서울 강서구
11029,서울,강서구,등촌SBS점,"서울특별시 강서구 공항대로43길 123,  (등촌동) 1층",서울 강서구
11030,서울,강서구,등촌두산점,"서울특별시 강서구 양천로 564, 두산위브센티움 (등촌동) 1층 103호",서울 강서구
11031,서울,강서구,등촌보람점,"서울특별시 강서구 화곡로64길 86,  (등촌동)",서울 강서구
11032,서울,강서구,등촌보보점,"서울특별시 강서구 공항대로 509, 우림보보카운티뷰  (등촌동)",서울 강서구
11033,서울,강서구,등촌비원점,서울특별시 강서구 공항대로 525 비원오피스텔,서울 강서구
11034,서울,강서구,등촌심미점,서울특별시 강서구 공항대로59다길 1,서울 강서구
11035,서울,강서구,등촌아름점,"서울특별시 강서구 공항대로53길 23, (등촌동)",서울 강서구
11036,서울,강서구,등촌에이스에이존점,"서울특별시 강서구 화곡로68길 36, 에이스에이존제 호 에이스에이존(등촌동)",서울 강서구
11038,서울,강서구,등촌원룸점,"서울특별시 강서구 화곡로68길 132,  (등촌동) 1층",서울 강서구
11039,서울,강서구,등촌주공점,"서울특별시 강서구 공항대로43길 39, (등촌동, 등촌주공11단지아파트) 1101동 101호",서울 강서구
11040,서울,강서구,등촌호서점,"서울특별시 강서구 강서로56가길 69, (등촌동)",서울 강서구
11041,제주,서귀포시,디아일랜드마리나호텔,"제주특별자치도 서귀포시 성산읍 고성오조로 94, (고성리)",제주 서귀포시
11042,제주,서귀포시,디아일랜드호텔점,"제주특별자치도 서귀포시 태평로431번길 3,  (서귀동) 1층",제주 서귀포시
11043,경기,수원시,디지털엠파이어１호점,"경기도 수원시 영통구 덕영대로1556번길 16, 디지털엠파이어  (영통동)",경기 수원시
11044,서울,광진구,뚝섬나들목점,"서울특별시 광진구 능동로 18 (자양동, 이튼타워리버3차) 이튼타워리버3차",서울 광진구
11045,서울,성동구,뚝섬동아점,"서울특별시 성동구 상원12길 6, (성수동1가)",서울 성동구
11046,경기,고양시,라페스타3호점,"경기도 고양시 일산동구 무궁화로 20-11, 일산라페스타장항동 (장항동)",경기 고양시
11047,경기,고양시,라페스타점,"경기도 고양시 일산동구 무궁화로 32-34, 일산라페스타장항동 (장항동) C동 129호",경기 고양시
11048,경북,경산시,러브로드점,"경상북도 경산시 압량면 고분길 15, (부적리)",경북 경산시
11049,서울,마포구,럭셔리秀노래연습장점,"서울특별시 마포구 어울마당로 67, (서교동)",서울 마포구
11050,경기,안산시,레이크타운푸르지오점,경기도 안산시 단원구 광덕동로 25 안산레이크타운푸르지오,경기 안산시
11051,경기,고양시,레이킨스몰점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰  (대화동)",경기 고양시
11052,서울,강북구,렛츠런강북점,"서울특별시 강북구 도봉로 302, 한국마사회강북  지점(번동)",서울 강북구
11053,충남,천안시,렛츠런파크CCC천안4점,충청남도 천안시 서북구 성정두정로 62 희망빌딩,충남 천안시
11054,충남,천안시,렛츠런파크CCC천안5점,충청남도 천안시 서북구 성정두정로 62 희망빌딩,충남 천안시
11055,경기,과천시,렛츠런파크럭키빌점,"경기도 과천시 경마공원대로 107,  (주암동) 5층",경기 과천시
11056,제주,서귀포시,루체빌리조트점,"제주특별자치도 서귀포시 안덕면 산록남로 786, (상천리) 1층",제주 서귀포시
11057,서울,서초구,리버사이드점,"서울특별시 서초구 강남대로107길 15, (잠원동)",서울 서초구
11058,충남,예산군,리솜스파캐슬2호점,"충청남도 예산군 덕산면 온천단지3로 45-7, 스파캐슬테 마동 1층  로비(사동리)",충남 예산군
11059,충남,예산군,리솜스파캐슬3호점,"충청남도 예산군 덕산면 온천단지3로 45-7, 스파캐슬스 파동 1층  (사동리)",충남 예산군
11060,충남,예산군,리솜스파캐슬점,"충청남도 예산군 덕산면 온천단지3로 45-7, (사동리) 스파캐슬",충남 예산군
11061,충남,태안군,리솜오션아쿠아점,"충청남도 태안군 안면읍 꽃지해안로 204, 리솜오션캐슬(중장리)",충남 태안군
11062,충남,태안군,리솜오션캐슬2호점,"충청남도 태안군 안면읍 꽃지해안로 204, 리솜오션캐슬로비층  (승언리)",충남 태안군
11063,충남,태안군,리솜오션캐슬점,"충청남도 태안군 안면읍 꽃지해안로 204, (중장리) 리솜오션캐슬",충남 태안군
11064,충북,제천시,리솜포레스트2호점,"충청북도 제천시 백운면 금봉로 365, (평동리)",충북 제천시
11065,충북,제천시,리솜포레스트점,"충청북도 제천시 백운면 금봉로 365, (평동리)",충북 제천시
11067,서울,강서구,마곡DM시티점,서울특별시 강서구 양천로 341 양천향교역,서울 강서구
11069,서울,강서구,마곡미라벨점,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 116호 (마곡동)",서울 강서구
11074,서울,강서구,마곡사이언스타점,"서울특별시 강서구 마곡중앙6로 42, (마곡동) 마곡사이언스타",서울 강서구
11075,서울,강서구,마곡아르디에점,"서울특별시 강서구 강서로 423, (마곡동, 아르디에오피스텔) 1층 110,111호",서울 강서구
11076,서울,강서구,마곡엘리안점,"서울특별시 강서구 강서로 409, (마곡동, 엘리안오피스텔) 1층 111,112호",서울 강서구
11077,서울,강서구,마곡엠코점,"서울특별시 강서구 강서로 471, 1필지 제비- 제비-1 엠코지니어스타(마곡동) 107동 107호",서울 강서구
11078,서울,강서구,마곡엠팰리체점,"서울특별시 강서구 마곡동로4길 15, (마곡동)",서울 강서구
11079,서울,강서구,마곡오피스점,"서울특별시 강서구 마곡중앙5로1길 25, 마곡헤리움2차아파트 (마곡동) 1층 108호",서울 강서구
11080,서울,강서구,마곡투웨니점,"서울특별시 강서구 강서로 443, 가양 호 마곡대명 투웨니퍼트스(마곡동) 1층 1동 112호",서울 강서구
11081,서울,강서구,마곡푸르지오점,서울특별시 강서구 마곡중앙6로 10 마곡역 센트럴푸르지오시티 오피스텔,서울 강서구
11082,서울,강서구,마곡한솔점,서울특별시 강서구 양천로30길 77 한솔솔파크아파트,서울 강서구
11084,경기,화성시,마도화성로점,"경기도 화성시 마도면 화성로790번길 14, (두곡리)",경기 화성시
11085,전북,익산시,마동대로점,"전라북도 익산시 서동로 161, (마동)",전북 익산시
11086,경기,고양시,마두25블럭점,"경기도 고양시 일산동구 일산로316번길 5-10, 건물코너  (마두동)",경기 고양시
11087,경기,고양시,마두건영점,경기도 고양시 일산동구 산두로 21-2,경기 고양시
11088,경기,고양시,마두삼환점,경기도 고양시 일산동구 일산로 205-1 백마마을2단지아파트,경기 고양시
11089,경기,고양시,마두서진점,"경기도 고양시 일산동구 일산로 241-1, (마두동, 백마마을삼성1단지아파트)",경기 고양시
11090,서울,종로구,마로니에공원점,"서울특별시 종로구 대학로12길 73, (동숭동)",서울 종로구
11091,서울,종로구,마로니에점,"서울특별시 종로구 대학로 81, (연건동)",서울 종로구
11092,경기,용인시,마북가든점,"경기도 용인시 기흥구 마북로154번길 3, 테라스가든빌딩 (마북동) B동 104호",경기 용인시
11093,경기,용인시,마북중앙점,"경기도 용인시 기흥구 연원로 39, (마북동)",경기 용인시
11094,경남,창원시,마산M호텔점,"경상남도 창원시 마산합포구 해안대로 367, 텔엠에스 (동성동) 104호",경남 창원시
11096,경남,창원시,마산가포점,"경상남도 창원시 마산합포구 가포로 261, 가포슈퍼  (가포동)",경남 창원시
11097,경남,창원시,마산경남대점,"경상남도 창원시 마산합포구 월영북16길 5, (월영동)",경남 창원시
11098,경남,창원시,마산교방대로점,"경상남도 창원시 마산합포구 무학로 484, (교방동)",경남 창원시
11099,경남,창원시,마산교방벽산점,경상남도 창원시 마산회원구 교방시장1길 17 신우상가빌라2차,경남 창원시
11100,경남,창원시,마산교방초교점,"경상남도 창원시 마산합포구 교방서2길 39, (교방동)",경남 창원시
11101,경남,창원시,마산구산수정점,"경상남도 창원시 마산합포구 구산면 구산로 534, (수정리)",경남 창원시
11102,경남,창원시,마산구산점,경상남도 창원시 마산합포구 구산면 구산로 114,경남 창원시
11103,경남,창원시,마산구암오렌지점,"경상남도 창원시 마산회원구 구암서6길 2, (구암동)",경남 창원시
11104,경남,창원시,마산구암점,"경상남도 창원시 마산회원구 구암남13길 26, (구암동)",경남 창원시
11105,경남,창원시,마산그린웨이점,"경상남도 창원시 마산합포구 중앙북6길 63, (중앙동3가)",경남 창원시
11106,경남,창원시,마산내서점,"경상남도 창원시 마산회원구 내서읍 중리공단로6길 39, (중리)",경남 창원시
11107,경남,창원시,마산대성점,"경상남도 창원시 마산합포구 315대로 42, (창포동2가)",경남 창원시
11108,경남,창원시,마산대창점,"경상남도 창원시 마산합포구 월영북로 61, 성우유니빌  (대창동)",경남 창원시
11109,경남,창원시,마산마린점,"경상남도 창원시 마산합포구 오동동14길 67, (오동동, 중앙마린파이브) 102호",경남 창원시
11110,경남,창원시,마산만날재점,"경상남도 창원시 마산합포구 만날고개1길 30, (월영동)",경남 창원시
11111,경남,창원시,마산메트로5점,"경상남도 창원시 마산회원구 양덕서로 47, 양덕동메트로스퀘어상가 (양덕동) 1층 A동 106호",경남 창원시
11112,경남,창원시,마산메트로6점,"경상남도 창원시 마산회원구 율림교로 6,(양덕동) A동 107호",경남 창원시
11113,경남,창원시,마산메트로시티점,"경상남도 창원시 마산회원구 삼호로 80, (양덕동, 메트로시티2단지아파트) 211동 134호",경남 창원시
11114,경남,창원시,마산메트로점,"경상남도 창원시 마산회원구 양덕서로 30, 137 호(양덕동, 메트로시티1단지아파트) 107동 109호",경남 창원시
11115,경남,창원시,마산무학여고정문점,"경상남도 창원시 마산회원구 회원동33길 25-23,  (회원동) 2층",경남 창원시
11116,경남,창원시,마산무학점,"경상남도 창원시 마산회원구 회원남로 58, (회원동)",경남 창원시
11117,경남,창원시,마산봉암단비점,"경상남도 창원시 마산회원구 봉암공단로 42, (봉암동)",경남 창원시
11118,경남,창원시,마산봉암대로점,경상남도 창원시 마산회원구 봉암북10길 1,경남 창원시
11119,경남,창원시,마산봉암무역점,"경상남도 창원시 마산회원구 봉암공단로 18, (봉암동)",경남 창원시
11120,경남,창원시,마산불종거리점,"경상남도 창원시 마산합포구 동서북16길 37, (오동동)",경남 창원시
11121,경남,창원시,마산산호비젼점,"경상남도 창원시 마산합포구 합포로 131, (산호동)",경남 창원시
11122,경남,창원시,마산산호에코점,경상남도 창원시 마산합포구 산호동로 9-1,경남 창원시
11123,경남,창원시,마산산호점,"경상남도 창원시 마산합포구 산호북17길 25, (산호동)",경남 창원시
11124,경남,창원시,마산산호제일점,"경상남도 창원시 마산합포구 산호북21길 15, (산호동)",경남 창원시
11125,경남,창원시,마산산호프렌즈점,"경상남도 창원시 마산합포구 용마로 55, (산호동)",경남 창원시
11126,경남,창원시,마산삼계대로점,"경상남도 창원시 마산회원구 내서읍 경남대로 829, (삼계리)",경남 창원시
11127,경남,창원시,마산삼계미래점,"경상남도 창원시 마산회원구 내서읍 삼풍로 53, (삼계리)",경남 창원시
11128,경남,창원시,마산삼계숲속점,"경상남도 창원시 마산회원구 내서읍 삼계본동3길 69, (삼계리)",경남 창원시
11129,경남,창원시,마산삼계점,"경상남도 창원시 마산회원구 내서읍 삼계4길 29, (삼계리)",경남 창원시
11130,경남,창원시,마산삼계포스점,"경상남도 창원시 마산회원구 내서읍 광려로 24, (삼계리)",경남 창원시
11131,경남,창원시,마산삼일오점,"경상남도 창원시 마산합포구 315대로 252, (중앙동3가)",경남 창원시
11132,경남,창원시,마산상곡점,"경상남도 창원시 마산회원구 내서읍 상곡로 21, (상곡리, 신성)",경남 창원시
11133,경남,창원시,마산상곡주공점,"경상남도 창원시 마산회원구 내서읍 상곡로 67, (상곡리, 중리근로복지아파트)",경남 창원시
11134,경남,창원시,마산석전부영점,"경상남도 창원시 마산회원구 양덕로 188, 103호 (석전동)",경남 창원시
